source,zinc_50572
target,Yield_CN
run0,0.3800339102745056
run1,0.39374756813049316
run2,0.22563964128494263
run3,0.37195736169815063
run4,0.003506302833557129
run5,0.34675347805023193
run6,0.31036150455474854
run7,0.4029107093811035
run8,0.15662848949432373
run9,0.35935717821121216
r2_test_mean,0.2950896143913269
r2_test_max,0.4029107093811035
r2_test_min,0.003506302833557129
r2_test_std,0.12269118916523616
