source,zinc_50572
target,Yield_CO_cl
run0,11.786251068115234
run1,9.241668701171875
run2,11.610603332519531
run3,9.263936042785645
run4,10.164746284484863
run5,10.33813190460205
run6,9.64684009552002
run7,10.619255065917969
run8,14.704176902770996
run9,9.865091323852539
rmse_test_mean,10.724069595336914
rmse_test_max,14.704176902770996
rmse_test_min,9.241668701171875
rmse_test_std,1.5638405084609985
