source,zinc_50572
target,Yield_CO_cl
run0,0.6298960447311401
run1,0.6769847869873047
run2,0.6585116386413574
run3,0.770631730556488
run4,0.7321919202804565
run5,0.6470675468444824
run6,0.7116423845291138
run7,0.6886253356933594
run8,0.27453547716140747
run9,0.6352869868278503
r2_test_mean,0.642537385225296
r2_test_max,0.770631730556488
r2_test_min,0.27453547716140747
r2_test_std,0.12978666949985052
