source,zinc_25286
target,Yield_CO_s
run0,15.031167030334473
run1,10.775115013122559
run2,21.330183029174805
run3,9.988688468933105
run4,18.887203216552734
run5,14.100997924804688
run6,15.045015335083008
run7,16.562097549438477
run8,13.54835033416748
run9,13.426864624023438
rmse_test_mean,14.86956787109375
rmse_test_max,21.330183029174805
rmse_test_min,9.988688468933105
rmse_test_std,3.252810001373291
