source,aats8p,aatsc3d,abcgg,atsc3d,atsc4i,bcutp1l,bertzct,estatevsa3,frnh0,ggi10,kappa2,kappa3,kier2,kier3,peoevsa6,vsaestate3
target,Yield_CA,Yield_CA,Yield_CA,Yield_CA,Yield_CA,Yield_CA,Yield_CA,Yield_CA,Yield_CA,Yield_CA,Yield_CA,Yield_CA,Yield_CA,Yield_CA,Yield_CA,Yield_CA
run0,-0.0487515926361084,-0.05523121356964111,0.2886527180671692,-0.09535706043243408,-0.0371241569519043,-0.5151081085205078,0.1582508087158203,-0.4845482110977173,-0.10423719882965088,0.13188207149505615,-0.08510780334472656,0.19056087732315063,0.13159239292144775,0.04740893840789795,-0.10338985919952393,-0.28485989570617676
run1,0.3175017833709717,0.4323923587799072,0.7250237464904785,0.5057820081710815,0.5197441577911377,0.08525693416595459,0.47044092416763306,0.5169861912727356,0.3653942346572876,0.3646576404571533,0.579372763633728,0.5267941355705261,0.44934242963790894,0.4740554690361023,0.41353124380111694,0.302329421043396
run2,0.2872946858406067,0.3079190254211426,0.3639121651649475,0.3054978847503662,0.28957945108413696,0.387800931930542,0.36565452814102173,0.3193868398666382,0.32902997732162476,0.3939895033836365,0.34645402431488037,0.45950818061828613,0.3139166831970215,0.33930593729019165,0.33862918615341187,0.19827210903167725
run3,0.2063937783241272,0.20719826221466064,0.30459463596343994,0.36823827028274536,0.1668543815612793,0.12788277864456177,0.26039111614227295,-0.02111077308654785,0.3339436650276184,0.23013508319854736,0.22888028621673584,0.21401214599609375,0.22966736555099487,0.2693372964859009,0.14101767539978027,-0.03156733512878418
run4,0.2955142855644226,0.24032485485076904,0.4498162269592285,0.2631872892379761,0.1914912462234497,0.07149755954742432,0.2634768486022949,0.059342265129089355,0.27592116594314575,0.15947574377059937,0.26737672090530396,0.34969574213027954,0.2708396911621094,0.27739036083221436,0.3011244535446167,0.05624735355377197
run5,0.4974871873855591,0.5017527341842651,0.5277611017227173,0.49195927381515503,0.33675259351730347,-0.012843132019042969,0.4425835609436035,0.31223100423812866,0.47614622116088867,0.4778044819831848,0.412336528301239,0.5369247198104858,0.3813384771347046,0.42127448320388794,0.43901169300079346,0.3945227861404419
run6,0.20006656646728516,0.10368514060974121,0.2646070122718811,0.17470097541809082,0.10214459896087646,0.038768887519836426,0.2725943326950073,0.19734376668930054,0.1728106141090393,0.23248577117919922,0.24947291612625122,0.2445572018623352,0.14998358488082886,0.32346683740615845,0.2689860463142395,0.3238317370414734
run7,0.42434579133987427,0.5120035409927368,0.6338657140731812,0.5009753704071045,0.3714137673377991,0.2219415307044983,0.519006073474884,0.03623652458190918,0.3173518180847168,0.2920185923576355,0.46694815158843994,0.5609796047210693,0.48099178075790405,0.5283380746841431,0.5130507349967957,0.4072948098182678
run8,0.13154608011245728,0.24278122186660767,0.37565475702285767,0.1945866346359253,0.08501899242401123,0.04501074552536011,0.14613467454910278,0.01656728982925415,0.1880362629890442,0.13009858131408691,0.3403688669204712,0.2552475333213806,0.24924767017364502,0.26958489418029785,0.0864112377166748,0.19421088695526123
run9,0.2033286690711975,0.2897316813468933,0.32549571990966797,0.32589566707611084,0.08379983901977539,0.1446303129196167,0.03915351629257202,0.2124718427658081,0.02599090337753296,0.25127333402633667,0.10019373893737793,0.26206785440444946,0.07348191738128662,0.24478226900100708,0.33133935928344727,-0.10835492610931396
r2_test_mean,0.2514727234840393,0.27825576066970825,0.4259383797645569,0.3035466313362122,0.2109674870967865,0.059483844041824344,0.2937686383724213,0.11649067401885986,0.23803876638412474,0.2663820803165436,0.2906296193599701,0.36003479957580564,0.2730401992797852,0.31949445605278015,0.2729711771011353,0.14519269466400148
r2_test_max,0.4974871873855591,0.5120035409927368,0.7250237464904785,0.5057820081710815,0.5197441577911377,0.387800931930542,0.519006073474884,0.5169861912727356,0.47614622116088867,0.4778044819831848,0.579372763633728,0.5609796047210693,0.48099178075790405,0.5283380746841431,0.5130507349967957,0.4072948098182678
r2_test_min,-0.0487515926361084,-0.05523121356964111,0.2646070122718811,-0.09535706043243408,-0.0371241569519043,-0.5151081085205078,0.03915351629257202,-0.4845482110977173,-0.10423719882965088,0.13009858131408691,-0.08510780334472656,0.19056087732315063,0.07348191738128662,0.04740893840789795,-0.10338985919952393,-0.28485989570617676
r2_test_std,0.14474132685491078,0.16697108937353855,0.14821866966499836,0.17586682153541502,0.1583791602398426,0.21976059940929715,0.14721691262443679,0.25602746907216745,0.1633981200935701,0.11049067420989611,0.1784252627340457,0.139081407511177,0.12851139642863763,0.12832151494172583,0.17531544533094082,0.21933401178325093
