source,zinc_50572
target,Yield_CO_cl
run0,12.627702713012695
run1,8.881338119506836
run2,11.988283157348633
run3,9.431879043579102
run4,10.382003784179688
run5,9.683921813964844
run6,9.563651084899902
run7,10.50656509399414
run8,14.095815658569336
run9,10.027612686157227
rmse_test_mean,10.718877792358398
rmse_test_max,14.095815658569336
rmse_test_min,8.881338119506836
rmse_test_std,1.5726957321166992
