source,zinc_50572
target,Yield_CO_l
run0,0.7497988939285278
run1,0.6728157997131348
run2,0.7829916477203369
run3,0.812226414680481
run4,0.7829405069351196
run5,0.6846464276313782
run6,0.7741641998291016
run7,0.8020395636558533
run8,0.6477148532867432
run9,0.6671751737594604
r2_test_mean,0.7376513481140137
r2_test_max,0.812226414680481
r2_test_min,0.6477148532867432
r2_test_std,0.059467233771326476
