source,zinc_50572
target,Yield_CA
run0,26.87021255493164
run1,16.986480712890625
run2,23.213815689086914
run3,26.431400299072266
run4,24.53645133972168
run5,19.158985137939453
run6,25.407075881958008
run7,23.640958786010742
run8,23.939754486083984
run9,22.268077850341797
rmse_test_mean,23.24532127380371
rmse_test_max,26.87021255493164
rmse_test_min,16.986480712890625
rmse_test_std,2.9512221813201904
