source,zinc_50572
target,Yield_CO_l
run0,18.02533721923828
run1,18.94862937927246
run2,19.213302612304688
run3,14.415042877197266
run4,15.6014404296875
run5,18.720388412475586
run6,14.880388259887695
run7,18.396533966064453
run8,19.015361785888672
run9,16.89946174621582
rmse_test_mean,17.411588668823242
rmse_test_max,19.213302612304688
rmse_test_min,14.415042877197266
rmse_test_std,1.7368273735046387
